"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DUSP1",0,1.62868652841367,0.982,0.874,0
"RPL27A",0,-1.56315334567183,0.88,0.954,0
"RPL37A",2.22986876911606e-271,-1.3027559708381,0.97,0.986,7.51331983065965e-267
"RPS29",8.51060719168764e-269,-1.30210048901194,0.958,0.964,2.86756398716723e-264
"RPS21",1.84060356619977e-262,-1.22957538345209,0.915,0.96,6.20172965595351e-258
"RPL38",8.04841020742327e-261,-1.13425511230696,0.897,0.942,2.7118313352892e-256
"NFKBIA",9.82328244137814e-258,1.7154331676089,0.947,0.729,3.30985678579795e-253
"HLA-B",1.04268933771959e-251,0.902790754254933,0.997,0.976,3.51323745451238e-247
"FCER1G",1.24258542331107e-249,1.64010302634362,0.884,0.543,4.18676732530433e-245
"RPL13A",2.15624754586715e-247,-1.15939623942234,0.973,0.979,7.26526048104476e-243
"FTH1",1.95601118517999e-245,1.32490605138026,0.999,0.969,6.59058408734546e-241
"JUNB",1.86404031702901e-238,1.55291943745214,0.929,0.655,6.28069744419755e-234
"IER2",1.88513193388162e-233,1.45169089737903,0.947,0.782,6.35176353802072e-229
"RPS10",3.03513413437287e-224,-1.19650523374707,0.891,0.932,1.02265809523559e-219
"GPX1",1.48691847476191e-222,1.02490464448792,0.982,0.891,5.01002310886278e-218
"RPL35",3.15629340156671e-222,-1.14191394877945,0.942,0.96,1.06348149872389e-217
"B2M",1.15338976227803e-217,0.83188639630257,1,0.992,3.88623146501959e-213
"ACTB",1.25266077415542e-217,0.846041663138783,0.999,0.983,4.22071521243927e-213
"RPLP2",6.0452148496096e-215,-0.741271606188403,0.991,0.97,2.03687469142746e-210
"RPL36A",7.37747553691410e-215,-1.29450766198936,0.709,0.882,2.48576660740784e-210
"MNDA",2.70051349183946e-214,1.55790959246302,0.828,0.369,9.09911015940389e-210
"RPL37",2.05938573894795e-210,-0.975021178787496,0.987,0.98,6.93889430881123e-206
"FTL",4.65742903773538e-207,1.20094108322085,0.999,0.955,1.56927413997456e-202
"LYZ",1.06158255356751e-200,1.34573071375292,0.924,0.583,3.57689625599037e-196
"RPS18",1.95567423385812e-197,-1.22065150846263,0.98,0.992,6.58944876356156e-193
"RPS20",1.47926518746093e-192,-1.05462608166015,0.897,0.917,4.98423612263087e-188
"FCN1",3.76862454506114e-191,1.38585997018949,0.847,0.36,1.2698003542129e-186
"RPS19",1.19262350124908e-188,-0.931935266187641,0.985,0.983,4.01842562510866e-184
"IL1B",1.39190754476432e-188,1.52946359636978,0.844,0.517,4.68989328132889e-184
"RPL31",7.31600836509869e-185,-1.10956604096872,0.756,0.886,2.46505585853635e-180
"EIF1",7.42206193895472e-183,0.653907589840808,0.999,0.982,2.5007895497114e-178
"RGS2",9.20957131603446e-182,1.42738974769666,0.858,0.507,3.10307295922465e-177
"FGL2",1.73554030827206e-181,1.32158519693594,0.815,0.381,5.84772951469189e-177
"IER3",1.0050322959145e-180,1.58768753076628,0.729,0.277,3.38635581785433e-176
"MS4A6A",3.11496906779069e-180,1.35904234341895,0.813,0.366,1.0495576777014e-175
"RPL23A",1.18202312862392e-179,-0.941930462161457,0.961,0.966,3.98270872958544e-175
"S100A10",7.68076361021153e-179,1.51548797415178,0.827,0.48,2.58795649082467e-174
"CTSS",3.25099820925252e-178,1.27971571978956,0.929,0.671,1.09539133662555e-173
"RPL17",1.68620035161103e-176,-1.15677202854956,0.48,0.779,5.68148346471819e-172
"MZT2B",5.20116038566878e-175,-1.07918216975231,0.489,0.809,1.75247898034724e-170
"S100A9",3.14650238719783e-174,1.23673281355095,0.909,0.472,1.06018251434244e-169
"STMN1",3.4043693348004e-174,-1.40711750472581,0.238,0.653,1.14706820366765e-169
"RPL41",6.95796587645583e-174,-0.77543067755682,0.995,0.987,2.34441702241303e-169
"LINC00936",6.42385270701954e-172,1.18721331280932,0.893,0.554,2.16445293110316e-167
"S100A4",2.69988835191346e-168,1.05918167704511,0.981,0.87,9.0970038129372e-164
"SAT1",4.95498846101416e-167,1.14604824764772,0.963,0.796,1.66953381205411e-162
"SH3BGRL3",1.72225427988169e-166,0.879115534438971,0.98,0.868,5.80296357063335e-162
"ZFP36L1",6.16200374534419e-165,1.37062561038951,0.845,0.561,2.07622554195627e-160
"TYMP",7.8658856764579e-165,1.21966764536382,0.876,0.533,2.65033151982572e-160
"NDUFA7",2.10067842595261e-162,-0.431876279998526,0.077,0.389,7.07802588840472e-158
"EEF1G",8.88942363776358e-162,-0.355104291830883,0.055,0.336,2.99520240050806e-157
"IGLL1",1.09382607718174e-161,-1.74022978134229,0.089,0.402,3.68553758445615e-157
"LRRC75A",6.1933261944413e-160,-0.814562908977611,0.096,0.411,2.08677932795505e-155
"S100A8",8.71365557564037e-160,1.17938228750073,0.899,0.491,2.93597910965627e-155
"COTL1",8.61301062309115e-159,1.03735436834416,0.916,0.662,2.90206779934433e-154
"SRGN",8.96828495511483e-159,1.018308611883,0.971,0.832,3.02177393277639e-154
"KLF2",1.89430727439529e-158,1.1153216421119,0.875,0.562,6.38267893034749e-154
"S100A11",4.88341123889115e-157,1.11899497780363,0.912,0.639,1.64541658283199e-152
"RP11-160E2.6",1.91013640257779e-154,1.14100695445645,0.918,0.741,6.4360135948456e-150
"RPLP1",1.24966445967348e-153,-0.675300427636071,0.999,0.996,4.21061943042381e-149
"RPS2",4.43620011159382e-153,-0.915899138440808,0.994,0.999,1.49473326560042e-148
"RPLP0",6.50542158688414e-151,-1.06889859359286,0.903,0.955,2.19193674948474e-146
"NCF1",8.33736552532565e-151,1.21181663608291,0.828,0.499,2.80919194010323e-146
"AP1S2",1.59207830737739e-150,1.12648900203769,0.869,0.668,5.36434864887739e-146
"C1orf162",4.25649315183758e-147,1.06391286957746,0.845,0.535,1.43418280258016e-142
"VCAN",1.35540054851542e-146,1.0760260873941,0.806,0.342,4.56688660816785e-142
"HLA-DRB1",1.65553100219354e-145,0.972598955675551,0.947,0.857,5.5781461587909e-141
"CEBPB",7.20620624670119e-145,1.17192393628,0.804,0.474,2.4280591327635e-140
"BTG1",3.84637543825087e-144,1.0411049671228,0.957,0.874,1.29599774016425e-139
"IFITM3",4.56649924830993e-144,1.34740803036798,0.72,0.373,1.53863625672555e-139
"CFD",5.26656288925109e-144,1.08470965680383,0.796,0.378,1.77451569990426e-139
"SNHG25",2.55855976913614e-140,-0.479185265024126,0.09,0.394,8.62081128612732e-136
"HIST1H1E",9.95335404075584e-140,-0.44612535090224,0.057,0.313,3.35368311049227e-135
"APOBEC3A",3.73574123909391e-139,1.40109679509099,0.65,0.234,1.2587206531003e-134
"FOS",4.31339198829573e-139,0.738239226882357,0.988,0.926,1.45335429653636e-134
"RPS11",1.45895513295044e-137,-0.618751886614744,0.98,0.966,4.91580342496322e-133
"HIST1H1D",2.71909023831391e-137,-0.483120883967698,0.05,0.292,9.16170264897488e-133
"RPL27",1.64533165938095e-136,-0.667139663589274,0.947,0.933,5.54378049311818e-132
"TYROBP",1.91475718450112e-136,1.01334427131399,0.866,0.521,6.45158285745806e-132
"NPC2",2.15350674776991e-136,1.04150727469573,0.825,0.637,7.25602563593594e-132
"MZT2A",2.85470815942786e-136,-0.8214235174573,0.236,0.591,9.61865367237623e-132
"HIST1H4C",1.83021397708574e-135,-1.59685370607137,0.32,0.675,6.1667229743927e-131
"MCL1",4.56635448997188e-135,0.865549314346604,0.951,0.762,1.53858748185113e-130
"LGALS3",4.61641183738509e-135,1.08460622156061,0.681,0.284,1.55545380448853e-130
"HLA-DPA1",8.81342204319438e-134,0.880110005809377,0.961,0.875,2.96959442323391e-129
"PSAP",1.2019404984735e-131,0.919725734705047,0.914,0.696,4.04981831555663e-127
"CST3",4.90079906107022e-131,0.916595081940268,0.956,0.82,1.651275235637e-126
"ITM2C",1.02378158263187e-130,-0.842138345830342,0.134,0.445,3.44952966451981e-126
"HLA-DRB5",1.51741873474228e-130,0.902658996522257,0.915,0.797,5.11279068484064e-126
"TNFSF13B",9.06564351122594e-130,1.04998131747487,0.776,0.484,3.05457792467247e-125
"EMP3",6.98370990959417e-129,0.859574616945766,0.923,0.74,2.35309121693866e-124
"SERPINA1",3.17632544136722e-128,0.990932537362505,0.733,0.324,1.07023109421427e-123
"FGR",1.6642506673114e-127,1.01823399501193,0.683,0.284,5.60752619843903e-123
"RPS14",2.0458348635016e-127,-0.659598040359763,0.992,0.981,6.89323598908229e-123
"RPL36",4.39116205949968e-125,-0.809044307759695,0.966,0.961,1.47955814432782e-120
"CD14",7.79934355794252e-125,0.981894778784203,0.814,0.353,2.62791081841315e-120
"RPS16",9.00313806828609e-125,-0.556297956911533,0.986,0.968,3.03351734072832e-120
"RHOB",9.70276711192353e-125,1.23943374246768,0.698,0.347,3.26925035069151e-120
"CLEC12A",2.11786448083594e-124,1.03489651163002,0.729,0.387,7.13593258172862e-120
"G0S2",5.18103545776927e-124,1.0912024419461,0.79,0.369,1.74569808714078e-119
"ZFP36",6.7051777294761e-123,0.882914136478545,0.888,0.601,2.25924258416968e-118
"MZB1",3.66481245367848e-122,-0.932669936070796,0.066,0.308,1.23482190814243e-117
"FPR1",3.90773353888994e-122,0.978518191891279,0.72,0.3,1.31667173859358e-117
"SOX4",1.3591971935392e-120,-1.24154689137987,0.27,0.62,4.57967902391098e-116
"ID2",3.30635059326762e-120,1.18927525818238,0.781,0.503,1.11404176889559e-115
"NCF2",4.66347341873913e-120,0.95159688331039,0.706,0.321,1.57131073370996e-115
"NEAT1",1.46512428455238e-119,0.645247417593953,0.962,0.822,4.93658976437079e-115
"ARPC3",6.62770674010741e-119,0.666002244005354,0.964,0.86,2.23313950901179e-114
"NUCKS1",7.50962040569897e-119,-0.974660394948346,0.366,0.683,2.53029149949621e-114
"RPL3",7.8014039251391e-119,-0.922709036469684,0.969,0.979,2.62860503853637e-114
"BCL7A",2.3993962776974e-118,-0.509913321315131,0.073,0.318,8.08452581807361e-114
"CD52",3.81678531810964e-118,0.867223638444775,0.907,0.668,1.28602764508386e-113
"KIAA0101",3.49991806050231e-117,-0.761853498436098,0.101,0.376,1.17926239130565e-112
"PNRC1",4.39562639915223e-117,0.822029749829083,0.922,0.78,1.48106235893035e-112
"RPS28",1.48853266025689e-116,-0.532904328533669,0.992,0.979,5.01546194546957e-112
"VPREB1",3.66969057679087e-116,-1.55530890200804,0.033,0.224,1.23646554294392e-111
"KIAA0125",1.39243258392334e-115,-0.924099590202952,0.13,0.418,4.6916623482713e-111
"ITM2B",8.9036657475869e-115,0.744847202717605,0.939,0.834,3.00000113699193e-110
"PLAUR",1.50740888784148e-114,0.925817340735456,0.781,0.429,5.07906350669309e-110
"STXBP2",2.2883253966458e-114,1.06689463940866,0.774,0.544,7.71028359145837e-110
"LL22NC03-2H8.5",3.78031649397705e-114,-0.519888753486138,0.021,0.188,1.27373983948063e-109
"CXCL8",4.36997037845345e-114,0.824112416724908,0.779,0.373,1.4724178193161e-109
"FCGR2A",9.20951990633844e-114,0.94826111543409,0.672,0.32,3.10305563724167e-109
"HLA-DQB1",2.57793697623895e-113,0.839648603792459,0.912,0.771,8.68610084773952e-109
"PPP1R14B",3.50369870532701e-113,-1.12785081229098,0.302,0.625,1.18053624177288e-108
"RPL13",4.39862890126718e-113,-0.606567334804706,0.998,0.993,1.48207402199296e-108
"HLA-DRA",1.67267583101113e-112,0.720879638735856,0.984,0.935,5.6359139450089e-108
"JUND",1.04498149660841e-111,0.546728008042551,0.994,0.961,3.52096065467238e-107
"FYB",1.2770607587591e-111,0.925314369792571,0.738,0.405,4.30292852056292e-107
"ARPC2",6.96221840699703e-111,0.649188588082672,0.946,0.841,2.34584987005358e-106
"RPS3",1.36794463785228e-110,-0.859082006424439,0.97,0.975,4.60915266277949e-106
"HMGB1",2.79726745339528e-110,-1.07474015618274,0.893,0.939,9.42511295747007e-106
"CYBB",2.81401570183845e-109,0.906993702220466,0.729,0.37,9.48154450577448e-105
"GIMAP4",3.48968371323408e-109,1.00357037449261,0.512,0.165,1.17581403033709e-104
"TNFSF10",4.24714209141098e-109,1.10868033288313,0.61,0.296,1.43103205628002e-104
"SNHG7",4.53870048692416e-109,-0.853514282406415,0.223,0.55,1.52926974206423e-104
"RPL23",5.9733122230941e-109,-0.66063788289909,0.947,0.934,2.01264782044933e-104
"MYB",7.05656116305957e-109,-0.600017013303839,0.13,0.414,2.37763771828129e-104
"HNRNPA1",1.40655802177341e-108,-0.974345349216972,0.847,0.915,4.73925659856332e-104
"C12orf75",1.72032687035918e-107,-0.762970748307696,0.07,0.299,5.79646935698823e-103
"LMNA",1.92261256598385e-107,-0.840417866916263,0.048,0.249,6.47805077982599e-103
"SOD2",3.74779067624307e-107,0.880245943586563,0.851,0.651,1.26278059045334e-102
"C5AR1",1.44043057993083e-106,0.859017695798043,0.698,0.293,4.85338679601895e-102
"CTSZ",6.06152457622024e-106,0.849670489254955,0.797,0.521,2.04237009071165e-101
"KLF4",8.46740651973353e-106,0.847215355035232,0.8,0.498,2.85300795275902e-101
"CD68",1.58129949164818e-105,0.83698100046829,0.797,0.507,5.32803050715936e-101
"TYMS",2.34380712367461e-105,-0.658023262502593,0.105,0.371,7.89722372250922e-101
"C6orf48",3.01765572989584e-105,-0.724291762434405,0.268,0.585,1.01676892163111e-100
"CEBPD",3.19477897902181e-104,0.916432887109142,0.777,0.42,1.07644882919161e-99
"ATP6V0E1",3.8086296631134e-104,0.747609665615492,0.836,0.705,1.28327967868943e-99
"FCGR1A",5.60406561418715e-103,1.00431419486097,0.503,0.168,1.88823386804422e-98
"CDK6",4.5372569107387e-102,-0.651858318985209,0.146,0.427,1.5287833435043e-97
"RAC1",5.06734731235514e-102,0.665286623968018,0.912,0.814,1.70739200342494e-97
"HELLS",7.68114373227749e-102,-0.563670953086742,0.083,0.314,2.58808456915358e-97
"RPS15",9.70629809394077e-102,-0.601607101422299,0.987,0.972,3.2704400797724e-97
"C19orf48",2.85376446407216e-101,-0.430543818628865,0.116,0.381,9.61547398524475e-97
"CLEC7A",1.93213385105723e-100,0.878316976887634,0.65,0.29,6.51013179775223e-96
"CSTA",3.15996606833164e-100,0.843483703294834,0.689,0.323,1.06471896706366e-95
"RPL19",3.94793551225975e-100,-0.583023672866651,0.99,0.982,1.3302173915008e-95
"HLA-C",4.9567627439938e-100,0.512193425297131,0.992,0.955,1.67013163896127e-95
"C10orf54",5.71838443316801e-100,0.852318616688379,0.757,0.51,1.92675245091163e-95
"LGALS2",9.69315869536747e-100,0.939337144701099,0.63,0.261,3.26601289081712e-95
"CD81",3.28850104781185e-99,-0.905509641454278,0.211,0.522,1.10802754304972e-94
"NUCB2",3.62196623239981e-99,-0.935473655115637,0.266,0.566,1.22038530234479e-94
"S100A12",4.23977743003069e-99,0.941418709581696,0.596,0.217,1.42855060727454e-94
"AIF1",8.99827705638818e-99,0.631247820734699,0.964,0.826,3.03187947137943e-94
"PLBD1",9.05951056875316e-99,0.925567185493596,0.634,0.271,3.05251149103569e-94
"GRN",1.04213432445278e-98,0.749343531723989,0.888,0.665,3.5113673928112e-94
"CTSD",1.55240076172001e-97,0.759022790674996,0.87,0.712,5.23065912653939e-93
"EGFL7",2.37144365837296e-97,-0.695386616635061,0.122,0.382,7.99034226252184e-93
"CPVL",3.02552083222523e-97,0.830802484898052,0.746,0.502,1.01941898920997e-92
"SLC7A7",4.92833486412316e-97,0.898296928178065,0.527,0.192,1.66055314911766e-92
"MAP3K12",5.12381876697171e-97,-0.300665569090188,0.051,0.251,1.72641949534345e-92
"PARP1",2.24853600623752e-96,-0.648828862236716,0.215,0.516,7.57621721941671e-92
"NPM1",3.4433802885722e-96,-1.00870250784791,0.722,0.855,1.16021255443152e-91
"DNAJC9",4.3812383640161e-96,-0.421945696672373,0.111,0.366,1.47621445437159e-91
"NFKBIZ",8.49458157917809e-96,0.859607915101135,0.78,0.578,2.86216431728827e-91
"UBC",1.76066463321902e-95,0.60529203341567,0.993,0.951,5.93238341516816e-91
"APLP2",2.36281387306812e-95,0.732631374187049,0.87,0.716,7.96126506391571e-91
"UHRF1",3.5853375756792e-95,-0.543567020864883,0.065,0.271,1.20804364274935e-90
"AFF3",8.68949667693015e-95,-0.413499379914067,0.04,0.218,2.92783901032484e-90
"ANXA2",9.66755020290158e-95,0.800398661406702,0.813,0.593,3.25738436536566e-90
"CBX5",1.37842213161289e-94,-0.442705689774388,0.119,0.376,4.64445553025646e-90
"CDT1",2.5379688146261e-94,-0.505535653521915,0.092,0.325,8.55143212400118e-90
"BRI3",3.28854520065815e-94,0.709542689648045,0.889,0.747,1.10804241990976e-89
"HMGA1",6.02601850952515e-94,-0.810869965182635,0.358,0.655,2.0304066765994e-89
"MYL6B",6.08123754897837e-94,-0.383968771952404,0.129,0.394,2.04901217975277e-89
"TXNIP",1.09494423875279e-93,0.821697900574546,0.787,0.601,3.68930511805366e-89
"BCL2A1",1.35952565738575e-93,0.841705383577209,0.645,0.325,4.58078574999556e-89
"SLC38A1",2.45469149614356e-93,-0.385700350522893,0.068,0.277,8.27083752710612e-89
"ARGLU1",3.06692524617336e-93,-0.822070460226206,0.424,0.738,1.03336979244565e-88
"HMGB3",3.89333445344247e-93,-0.448886092610206,0.109,0.357,1.3118201107429e-88
"PSIP1",4.12763166839691e-93,-0.627377671740711,0.258,0.572,1.39076421434966e-88
"RPL18",4.63655057357061e-93,-0.585644221126592,0.981,0.962,1.56223935025888e-88
"HLA-DPB1",1.40178184424712e-92,0.559809401945998,0.948,0.851,4.72316374600626e-88
"RPL7A",2.95151106808153e-92,-0.714787741038546,0.978,0.973,9.94482139279391e-88
"TMSB4X",7.06903839700546e-92,0.470325524962946,0.995,0.971,2.38184179748702e-87
"MAFB",8.95384913724475e-92,0.935572823563928,0.666,0.306,3.01690992830324e-87
"MT-ND6",1.20620329882349e-91,-0.663794727450515,0.186,0.473,4.06418139505587e-87
"PHF5A",1.21015936178044e-91,-0.261340275310064,0.091,0.326,4.07751095358303e-87
"IER5",3.14500475794652e-91,0.909457917621104,0.696,0.483,1.0596779031425e-86
"MPEG1",4.2733860044705e-91,0.82025823129373,0.724,0.399,1.43987468034629e-86
"RPS9",3.37171031262763e-90,-0.408982179957374,0.992,0.983,1.13606407273675e-85
"TNFAIP3",4.04175188617711e-90,0.968979030825684,0.659,0.359,1.36182788052852e-85
"PFN1",7.39686058622857e-90,0.473627225718074,0.969,0.873,2.49229820592386e-85
"MT-ATP6",1.58543760618613e-89,-0.515479304188894,0.996,0.979,5.34197347028356e-85
"NME4",3.00475090470267e-89,-0.574494191603125,0.175,0.463,1.01242076983052e-84
"EVI2B",5.14916614140882e-89,0.749961153816123,0.788,0.543,1.73496003968629e-84
"ITGB2",8.06269666755549e-89,0.663416744838639,0.89,0.659,2.71664501516615e-84
"H2AFX",1.10234004813219e-88,-0.546180315541214,0.11,0.349,3.71422455817659e-84
"CFP",1.18433146014997e-88,0.793958315686723,0.68,0.355,3.9904864218293e-84
"IL10RA",3.43481384454611e-88,0.877077691436303,0.516,0.21,1.15732617678137e-83
"RPS25",7.21855878707917e-88,-0.632379186727341,0.976,0.959,2.43222119771845e-83
"PTMA",7.56949633707546e-88,-0.604076564450614,0.994,0.991,2.55046609581421e-83
"MAD2L1",1.53283453093731e-87,-0.39690595021922,0.079,0.291,5.16473266854019e-83
"CAP1",1.99867433605514e-87,0.698995951027847,0.829,0.717,6.73433330790419e-83
"STRBP",2.08963033164205e-87,-0.353509245745922,0.092,0.316,7.04080043943472e-83
"RP11-620J15.3",1.08524434514887e-86,-0.473726001048997,0.126,0.373,3.65662229654459e-82
"PRTN3",2.73233205150848e-86,-1.03210006477314,0.038,0.204,9.20631961435268e-82
"FAM129C",2.85543733912077e-86,-0.463717489293973,0.011,0.128,9.62111057043351e-82
"PTGS2",5.96807395196919e-86,0.999480955876223,0.606,0.302,2.0108828373765e-81
"DPPA4",9.81298469114557e-86,-0.318735995593353,0.075,0.281,3.30638706183459e-81
"PRMT1",1.0528277288609e-85,-0.574758524691908,0.252,0.555,3.5473977496239e-81
"SNHG19",1.22760107307829e-85,-0.303624422355639,0.081,0.292,4.13627905562998e-81
"CENPH",1.89068343668836e-85,-0.309519232773779,0.08,0.291,6.37046877157776e-81
"RPS17",3.43187286054574e-85,-0.626832324972221,0.901,0.912,1.15633524163228e-80
"SNRPF",1.08110748026794e-84,-0.718276511839978,0.409,0.671,3.64268354401481e-80
"VIM",1.22251240522358e-84,0.641648730312586,0.965,0.856,4.11913329816032e-80
"PFDN5",1.77279797691614e-84,0.499440820305442,0.968,0.887,5.97326550342126e-80
"MSI2",2.3579935342013e-84,-0.857642821566524,0.169,0.427,7.94502341413787e-80
"SDPR",1.32408716245591e-83,-0.400736736891776,0.058,0.241,4.46137928517894e-79
"MCM4",2.61865971464497e-83,-0.413729251744676,0.093,0.312,8.82331204252476e-79
"GNB2L1",3.32759941736478e-83,-0.596607368378993,0.966,0.961,1.12120134768689e-78
"ZNHIT6",5.81415513117794e-83,-0.267062226228942,0.065,0.259,1.9590214298991e-78
"KCTD12",7.5269555335039e-83,0.886405234391263,0.587,0.304,2.5361323974588e-78
"PAICS",7.63152868054484e-83,-0.418331357361486,0.151,0.416,2.57136727362278e-78
"ATAD2",8.93685651925025e-83,-0.443920843014565,0.071,0.269,3.01118443559618e-78
"H3F3B",1.17496533288325e-82,0.525505479695216,0.994,0.97,3.95892819261681e-78
"CENPF",1.355375698518e-82,-0.669755807729391,0.068,0.261,4.56680287858656e-78
"UPF2",1.75258588549273e-82,-0.524590242345861,0.209,0.506,5.90516288257922e-78
"HIST2H2AC",5.22945432888443e-82,-0.440038116506826,0.129,0.381,1.76201234157432e-77
"HMGN1",8.3298639726071e-82,-0.760067183070801,0.487,0.725,2.80666436693023e-77
"SNRPB",1.13067962617994e-81,-0.679140612106277,0.431,0.704,3.8097119324507e-77
"MCM7",1.1385908970335e-81,-0.590654209353384,0.155,0.415,3.83636816846469e-77
"RPL15",1.23452765831417e-81,-0.609342375238046,0.982,0.975,4.15961749192377e-77
"TMEM263",2.41296737538344e-81,-0.326325532401478,0.048,0.221,8.13025227461697e-77
"EIF3J",2.66328842864025e-81,-0.512641558767382,0.264,0.57,8.97368403146047e-77
"GINS2",2.81597256918481e-81,-0.323011304360611,0.074,0.276,9.48813797461129e-77
"CCDC34",3.0824777886847e-81,-0.271659960909702,0.068,0.26,1.03861006611942e-76
"HIST1H1C",4.15234943977154e-81,-0.502424778403526,0.14,0.394,1.39909262023662e-76
"SMC4",6.02386319481663e-81,-0.570444362644812,0.162,0.424,2.02968046486152e-76
"CD300E",1.77812088850103e-80,0.801443255389086,0.512,0.2,5.99120052171537e-76
"TRIM28",2.58745084806026e-80,-0.60535467777581,0.276,0.569,8.71815688745425e-76
"TUBA1A",2.61993233155597e-80,0.74016259332865,0.914,0.803,8.82759999794468e-76
"NREP",2.91527466826954e-80,-0.44590102153598,0.127,0.366,9.82272646726739e-76
"RPL24",3.33564078550152e-80,-0.581591756691476,0.961,0.954,1.12391080626688e-75
"PAWR",5.69044562413964e-80,-0.299289869963598,0.057,0.238,1.91733874859761e-75
"SOCS3",7.05642419061544e-80,0.845499148694168,0.618,0.337,2.37759156678597e-75
"CKS2",1.29610043690506e-79,-0.491489538970066,0.127,0.365,4.3670808121079e-75
"RPS6",1.80869546016314e-79,-0.703645719721798,0.984,0.973,6.09421848347367e-75
"PTTG1",4.70987941071746e-79,-0.530911614282457,0.122,0.359,1.58694676864714e-74
"NCL",6.87193016560568e-79,-0.821546902255731,0.548,0.789,2.31542814999918e-74
"GCSH",7.98661961377656e-79,-0.331452462221857,0.107,0.336,2.69101161266587e-74
"POLD2",8.44376442331865e-79,-0.436328151148359,0.153,0.416,2.84504198479299e-74
"DNTT",9.54286062032949e-79,-1.2469686766481,0.017,0.14,3.21537145741382e-74
"METTL12",9.86623240215038e-79,-0.368760930628515,0.059,0.241,3.32432834558055e-74
"CD36",1.17894674792848e-78,0.757440034369316,0.595,0.322,3.97234317247021e-74
"IGHM",1.41328882912839e-78,-0.685378059461261,0.069,0.258,4.76193538086518e-74
"PHGDH",1.82314140426064e-78,-0.305858545874066,0.082,0.286,6.14289264751579e-74
"CENPK",1.8290245065108e-78,-0.307943932443349,0.073,0.267,6.1627151722375e-74
"BAHCC1",2.77163143794012e-78,-0.3278474136984,0.036,0.188,9.33873496699543e-74
"BOLA3",4.47189313223151e-78,-0.37866833066718,0.116,0.347,1.50675967197408e-73
"ARPC1B",9.01584332135065e-78,0.570569566697973,0.921,0.792,3.03779824869589e-73
"HIST1H1B",9.51472565350603e-78,-0.318096630351518,0.022,0.152,3.20589166169232e-73
"HMGB2",9.77896100451301e-78,-1.13839399816239,0.459,0.732,3.29492312086061e-73
"CTSW",1.13847477143104e-77,-0.354919964229562,0.124,0.363,3.83597689485976e-73
"TCF4",2.1153353199446e-77,-0.912249770568721,0.197,0.458,7.12741082702135e-73
"PRSS57",2.18900273578307e-77,-0.516776333290723,0.129,0.37,7.37562581794748e-73
"LY86",1.43402677680151e-76,0.784249666939891,0.539,0.272,4.83180982175502e-72
"VEGFB",1.91652163668203e-76,-0.288355471208608,0.076,0.272,6.45752800263644e-72
"ADA",2.10294315009002e-76,-0.519468145748464,0.116,0.338,7.08565664991331e-72
"FLNB",2.99229777734578e-76,-0.286517461725315,0.065,0.25,1.00822481309889e-71
"SMC2",5.09386794343366e-76,-0.409603873501944,0.116,0.342,1.71632786486054e-71
"SNRPD2",7.12918389551835e-76,-0.60077202746964,0.476,0.733,2.40210722175595e-71
"CMSS1",7.57004808400432e-76,-0.365261291903048,0.115,0.34,2.55065200142442e-71
"NUSAP1",7.75471135215997e-76,-0.471968962470223,0.07,0.257,2.61287244299678e-71
"TFDP2",8.51389870198538e-76,-0.366116726555764,0.127,0.36,2.86867302864695e-71
"MCM2",1.31379223670657e-75,-0.250552784453185,0.066,0.247,4.42669156235912e-71
"ODF2L",3.30191596787744e-75,-0.315339479493028,0.092,0.299,1.11254756621663e-70
"HNMT",3.42664069476447e-75,0.774915434923974,0.535,0.239,1.15457231569394e-70
"NGFRAP1",3.50131845052475e-75,-0.353243114283786,0.142,0.393,1.17973423871981e-70
"LTA4H",4.20962496086109e-75,0.751570570248731,0.756,0.597,1.41839103431254e-70
"ZWINT",7.14455689852339e-75,-0.33269952862567,0.062,0.24,2.40728700138847e-70
"RNASE2",1.41178564117574e-74,0.699496615557895,0.634,0.331,4.75687053937752e-70
"CYBA",2.39263340806003e-74,0.533135954204124,0.965,0.863,8.06173900511746e-70
"ANXA1",8.93525033515818e-74,0.576589432127348,0.888,0.716,3.0106432479282e-69
"IGFBP7",1.12277464685902e-73,-0.777866798018162,0.234,0.503,3.78307689512679e-69
"SVIP",1.32455136293428e-73,-0.395372772591551,0.152,0.399,4.46294336227078e-69
"NUDT1",2.49366978831614e-73,-0.503671774018454,0.24,0.521,8.40217098475241e-69
"DUT",3.18200671527255e-73,-0.8287480794517,0.334,0.608,1.07214534264393e-68
"S100A6",4.10127276734388e-73,0.580252000211864,0.97,0.858,1.38188284622885e-68
"CARD16",8.48684917191886e-73,0.813465336916076,0.652,0.462,2.85955895998634e-68
"TOP2B",8.49245383396367e-73,-0.698549458040825,0.199,0.468,2.86144739481572e-68
"PEBP1",1.09347421868006e-72,-0.64939761399034,0.325,0.6,3.6843520324206e-68
"CD44",1.66190446580357e-72,0.495069689598103,0.926,0.802,5.59962090707855e-68
"SPTBN1",1.96306551418303e-72,-0.49615852902319,0.073,0.259,6.6143529434883e-68
"LGALS1",2.10643672010903e-72,0.560776570454434,0.822,0.577,7.09742788473536e-68
"C11orf31",2.93361180991313e-72,-0.622979894105014,0.466,0.717,9.88451163232129e-68
"TOP2A",5.08317698328344e-72,-0.622719932014653,0.057,0.224,1.71272565274752e-67
